Flight ID,Journey Date,Days Before Journey Date,Fare (Rupees),Fare (GBP)
79135,05/03/2023,49,42457,424.57
79136,05/03/2023,49,42457,424.57
79137,22/01/2023,7,56121,561.21
79138,22/01/2023,7,85958,859.58
79139,22/01/2023,7,89503,895.03
79140,22/01/2023,7,89503,895.03
79141,22/01/2023,7,74170,741.7
79142,22/01/2023,7,101291,1012.91
79143,22/01/2023,7,74170,741.7
79144,22/01/2023,7,89503,895.03
79145,22/01/2023,7,89503,895.03
79146,22/01/2023,7,74170,741.7
79147,22/01/2023,7,89503,895.03
79148,22/01/2023,7,56121,561.21
79149,29/01/2023,14,89503,895.03
79150,29/01/2023,14,61833,618.33
79151,29/01/2023,14,77166,771.66
79152,29/01/2023,14,61833,618.33
79153,29/01/2023,14,89503,895.03
79154,29/01/2023,14,77166,771.66
79155,29/01/2023,14,77166,771.66
79156,29/01/2023,14,77166,771.66
79157,29/01/2023,14,77166,771.66
79158,29/01/2023,14,77166,771.66
79159,29/01/2023,14,56121,561.21
79160,05/02/2023,21,56121,561.21
79161,05/02/2023,21,57958,579.58
79162,05/02/2023,21,54794,547.94
79163,05/02/2023,21,50006,500.06
79164,05/02/2023,21,74170,741.7
79165,05/02/2023,21,50006,500.06
79166,05/02/2023,21,74170,741.7
79167,05/02/2023,21,69382,693.82
79168,05/02/2023,21,69382,693.82
79169,05/02/2023,21,45033,450.33
79170,12/02/2023,28,56121,561.21
79171,12/02/2023,28,69382,693.82
79172,12/02/2023,28,84715,847.15
79173,12/02/2023,28,50006,500.06
79174,12/02/2023,28,69382,693.82
79175,12/02/2023,28,69382,693.82
79176,12/02/2023,28,69382,693.82
79177,12/02/2023,28,50006,500.06
79178,12/02/2023,28,69382,693.82
79179,12/02/2023,28,69382,693.82
79180,12/02/2023,28,69382,693.82
79181,12/02/2023,28,49401,494.01
79182,19/02/2023,35,65081,650.81
79183,19/02/2023,35,50409,504.09
79184,19/02/2023,35,50409,504.09
79185,19/02/2023,35,50006,500.06
79186,19/02/2023,35,50409,504.09
79187,19/02/2023,35,42457,424.57
79188,19/02/2023,35,57958,579.58
79189,19/02/2023,35,42457,424.57
79190,19/02/2023,35,50006,500.06
79191,19/02/2023,35,50409,504.09
79192,19/02/2023,35,42457,424.57
79193,19/02/2023,35,49401,494.01
79194,26/02/2023,42,49401,494.01
79195,26/02/2023,42,57958,579.58
79196,26/02/2023,42,61833,618.33
79197,26/02/2023,42,54794,547.94
79198,26/02/2023,42,50409,504.09
79199,26/02/2023,42,50006,500.06
79200,26/02/2023,42,62746,627.46
79201,26/02/2023,42,42457,424.57
79202,26/02/2023,42,54794,547.94
79203,26/02/2023,42,50409,504.09
79204,26/02/2023,42,42457,424.57
79205,26/02/2023,42,49401,494.01
79206,05/03/2023,49,49401,494.01
79207,05/03/2023,49,61833,618.33
79208,05/03/2023,49,89503,895.03
79209,05/03/2023,49,57958,579.58
79210,05/03/2023,49,54794,547.94
79211,05/03/2023,49,42457,424.57
79212,05/03/2023,49,69382,693.82
79213,05/03/2023,49,62746,627.46
79214,05/03/2023,49,50006,500.06
79215,05/03/2023,49,74170,741.7
79216,05/03/2023,49,54794,547.94
79217,05/03/2023,49,49401,494.01
79218,22/01/2023,7,47657,476.57
79219,29/01/2023,14,45257,452.57
79220,29/01/2023,14,47657,476.57
79221,29/01/2023,14,47657,476.57
79222,22/01/2023,7,80380,803.8
79223,22/01/2023,7,71353,713.53
79224,22/01/2023,7,65048,650.48
79225,22/01/2023,7,86686,866.86
79226,22/01/2023,7,80380,803.8
79227,22/01/2023,7,65048,650.48
79228,22/01/2023,7,80380,803.8
79229,29/01/2023,14,65048,650.48
79230,29/01/2023,14,86686,866.86
79231,29/01/2023,14,65048,650.48
79232,29/01/2023,14,86686,866.86
79233,29/01/2023,14,80380,803.8
79234,29/01/2023,14,80380,803.8
79235,29/01/2023,14,80380,803.8
79236,22/01/2023,7,39321,393.21
79237,22/01/2023,7,39321,393.21
79238,22/01/2023,7,47408,474.08
79239,29/01/2023,14,39321,393.21
79240,29/01/2023,14,39321,393.21
79241,29/01/2023,14,47408,474.08
79242,29/01/2023,14,47408,474.08
79243,05/02/2023,21,39321,393.21
79244,05/02/2023,21,39321,393.21
79245,05/02/2023,21,47408,474.08
79246,12/02/2023,28,39321,393.21
79247,12/02/2023,28,39321,393.21
79248,12/02/2023,28,47408,474.08
79249,12/02/2023,28,47408,474.08
79250,19/02/2023,35,39321,393.21
79251,19/02/2023,35,39321,393.21
79252,19/02/2023,35,47408,474.08
79253,19/02/2023,35,47408,474.08
79254,26/02/2023,42,39321,393.21
79255,26/02/2023,42,39321,393.21
79256,26/02/2023,42,47408,474.08
79257,26/02/2023,42,47408,474.08
79258,05/03/2023,49,39321,393.21
79259,05/03/2023,49,39321,393.21
79260,05/03/2023,49,47408,474.08
79261,05/03/2023,49,47408,474.08
79262,22/01/2023,7,74086,740.86
79263,22/01/2023,7,58753,587.53
79264,22/01/2023,7,74086,740.86
79265,29/01/2023,14,74086,740.86
79266,29/01/2023,14,74086,740.86
79267,29/01/2023,14,74086,740.86
79268,05/02/2023,21,39377,393.77
79269,05/02/2023,21,58753,587.53
79270,05/02/2023,21,58753,587.53
79271,12/02/2023,28,39377,393.77
79272,12/02/2023,28,58753,587.53
79273,12/02/2023,28,58753,587.53
79274,19/02/2023,35,39377,393.77
79275,19/02/2023,35,47329,473.29
79276,19/02/2023,35,39377,393.77
79277,26/02/2023,42,39377,393.77
79278,26/02/2023,42,47329,473.29
79279,26/02/2023,42,39377,393.77
79280,05/03/2023,49,47329,473.29
79281,05/03/2023,49,58753,587.53
79282,05/03/2023,49,39377,393.77
79283,29/01/2023,14,53209,532.09
79284,29/01/2023,14,53209,532.09
79285,29/01/2023,14,53209,532.09
79286,05/02/2023,21,61150,611.5
79287,05/02/2023,21,53209,532.09
79288,05/02/2023,21,53209,532.09
79289,12/02/2023,28,53209,532.09
79290,12/02/2023,28,53209,532.09
79291,12/02/2023,28,53209,532.09
79292,19/02/2023,35,53209,532.09
79293,19/02/2023,35,53209,532.09
79294,19/02/2023,35,53209,532.09
79295,26/02/2023,42,53209,532.09
79296,26/02/2023,42,53209,532.09
79297,26/02/2023,42,53209,532.09
79298,05/03/2023,49,53209,532.09
79299,05/03/2023,49,53209,532.09
79300,05/03/2023,49,53209,532.09
79301,29/01/2023,14,87918,879.18
79302,29/01/2023,14,87918,879.18
79303,29/01/2023,14,72585,725.85
79304,29/01/2023,14,72585,725.85
79305,29/01/2023,14,87918,879.18
79306,05/02/2023,21,72585,725.85
79307,05/02/2023,21,72585,725.85
79308,05/02/2023,21,61161,611.61
79309,05/02/2023,21,53209,532.09
79310,05/02/2023,21,53209,532.09
79311,12/02/2023,28,72585,725.85
79312,12/02/2023,28,72585,725.85
79313,12/02/2023,28,87918,879.18
79314,12/02/2023,28,72585,725.85
79315,12/02/2023,28,53209,532.09
79316,19/02/2023,35,61161,611.61
79317,19/02/2023,35,53209,532.09
79318,19/02/2023,35,61161,611.61
79319,19/02/2023,35,61161,611.61
79320,19/02/2023,35,53209,532.09
79321,26/02/2023,42,61161,611.61
79322,26/02/2023,42,53209,532.09
79323,26/02/2023,42,72585,725.85
79324,26/02/2023,42,61161,611.61
79325,26/02/2023,42,53209,532.09
79326,05/03/2023,49,72585,725.85
79327,05/03/2023,49,53209,532.09
79328,05/03/2023,49,87918,879.18
79329,05/03/2023,49,53209,532.09
79330,05/03/2023,49,61161,611.61
79331,22/01/2023,7,22152,221.52
79332,22/01/2023,7,37256,372.56
79333,22/01/2023,7,53164,531.64
79334,22/01/2023,7,50969,509.69
79335,22/01/2023,7,50969,509.69
79336,22/01/2023,7,53164,531.64
79337,22/01/2023,7,29806,298.06
79338,29/01/2023,14,22152,221.52
79339,29/01/2023,14,37256,372.56
79340,29/01/2023,14,53164,531.64
79341,29/01/2023,14,50969,509.69
79342,29/01/2023,14,50969,509.69
79343,29/01/2023,14,53164,531.64
79344,29/01/2023,14,59033,590.33
79345,29/01/2023,14,29806,298.06
79346,05/02/2023,21,22152,221.52
79347,05/02/2023,21,37256,372.56
79348,05/02/2023,21,53164,531.64
79349,05/02/2023,21,50969,509.69
79350,05/02/2023,21,50969,509.69
79351,05/02/2023,21,53164,531.64
79352,05/02/2023,21,59033,590.33
79353,05/02/2023,21,29806,298.06
79354,12/02/2023,28,22152,221.52
79355,12/02/2023,28,37256,372.56
79356,12/02/2023,28,53164,531.64
79357,12/02/2023,28,50969,509.69
79358,12/02/2023,28,50969,509.69
79359,12/02/2023,28,53164,531.64
79360,12/02/2023,28,59033,590.33
79361,12/02/2023,28,29806,298.06
79362,19/02/2023,35,22152,221.52
79363,19/02/2023,35,37256,372.56
79364,19/02/2023,35,53164,531.64
79365,19/02/2023,35,50969,509.69
79366,19/02/2023,35,50969,509.69
79367,19/02/2023,35,53164,531.64
79368,19/02/2023,35,59033,590.33
79369,19/02/2023,35,29806,298.06
79370,26/02/2023,42,22152,221.52
79371,26/02/2023,42,37256,372.56
79372,26/02/2023,42,53164,531.64
79373,26/02/2023,42,50969,509.69
79374,26/02/2023,42,50969,509.69
79375,26/02/2023,42,53164,531.64
79376,26/02/2023,42,59033,590.33
79377,26/02/2023,42,29806,298.06
79378,05/03/2023,49,22152,221.52
79379,05/03/2023,49,37256,372.56
79380,05/03/2023,49,53164,531.64
79381,05/03/2023,49,50969,509.69
79382,05/03/2023,49,50969,509.69
79383,05/03/2023,49,53164,531.64
79384,05/03/2023,49,59033,590.33
79385,05/03/2023,49,29806,298.06
79386,22/01/2023,7,70009,700.09
79387,22/01/2023,7,77222,772.22
79388,22/01/2023,7,55696,556.96
79389,22/01/2023,7,82010,820.1
79390,22/01/2023,7,69113,691.13
79391,22/01/2023,7,96223,962.23
79392,22/01/2023,7,96223,962.23
79393,22/01/2023,7,82010,820.1
79394,22/01/2023,7,91435,914.35
79395,22/01/2023,7,59033,590.33
79396,22/01/2023,7,70009,700.09
79397,22/01/2023,7,66481,664.81
79398,22/01/2023,7,76841,768.41
79399,22/01/2023,7,96223,962.23
79400,29/01/2023,14,54044,540.44
79401,29/01/2023,14,30249,302.49
79402,29/01/2023,14,77222,772.22
79403,29/01/2023,14,55696,556.96
79404,29/01/2023,14,77222,772.22
79405,29/01/2023,14,59033,590.33
79406,29/01/2023,14,77222,772.22
79407,29/01/2023,14,69113,691.13
79408,29/01/2023,14,55696,556.96
79409,29/01/2023,14,110441,1104.41
79410,05/02/2023,21,47385,473.85
79411,05/02/2023,21,30249,302.49
79412,05/02/2023,21,69673,696.73
79413,05/02/2023,21,45156,451.56
79414,05/02/2023,21,83886,838.86
79415,05/02/2023,21,69673,696.73
79416,05/02/2023,21,69113,691.13
79417,05/02/2023,21,59571,595.71
79418,05/02/2023,21,51384,513.84
79419,12/02/2023,28,63390,633.9
79420,12/02/2023,28,47324,473.24
79421,12/02/2023,28,30249,302.49
79422,12/02/2023,28,53164,531.64
79423,12/02/2023,28,41281,412.81
79424,12/02/2023,28,60601,606.01
79425,12/02/2023,28,59033,590.33
79426,12/02/2023,28,96223,962.23
79427,12/02/2023,28,83886,838.86
79428,12/02/2023,28,53164,531.64
79429,12/02/2023,28,83886,838.86
79430,12/02/2023,28,59033,590.33
79431,12/02/2023,28,54044,540.44
79432,12/02/2023,28,55696,556.96
79433,12/02/2023,28,70121,701.21
79434,12/02/2023,28,83886,838.86
79435,19/02/2023,35,40945,409.45
79436,19/02/2023,35,22297,222.97
79437,19/02/2023,35,60713,607.13
79438,19/02/2023,35,55696,556.96
79439,19/02/2023,35,68150,681.5
79440,19/02/2023,35,69113,691.13
79441,19/02/2023,35,69673,696.73
79442,19/02/2023,35,69673,696.73
79443,19/02/2023,35,60713,607.13
79444,19/02/2023,35,77222,772.22
79445,19/02/2023,35,59033,590.33
79446,19/02/2023,35,56625,566.25
79447,19/02/2023,35,66481,664.81
79448,19/02/2023,35,51384,513.84
79449,19/02/2023,35,77222,772.22
79450,26/02/2023,42,44081,440.81
79451,26/02/2023,42,47324,473.24
79452,26/02/2023,42,22297,222.97
79453,26/02/2023,42,53164,531.64
79454,26/02/2023,42,59571,595.71
79455,26/02/2023,42,53164,531.64
79456,26/02/2023,42,59033,590.33
79457,26/02/2023,42,60601,606.01
79458,26/02/2023,42,60601,606.01
79459,26/02/2023,42,53164,531.64
79460,26/02/2023,42,60601,606.01
79461,26/02/2023,42,59033,590.33
79462,26/02/2023,42,47324,473.24
79463,26/02/2023,42,45156,451.56
79464,26/02/2023,42,51384,513.84
79465,26/02/2023,42,60601,606.01
79466,05/03/2023,49,44081,440.81
79467,05/03/2023,49,47324,473.24
79468,05/03/2023,49,22297,222.97
79469,05/03/2023,49,60713,607.13
79470,05/03/2023,49,55696,556.96
79471,05/03/2023,49,53164,531.64
79472,05/03/2023,49,59033,590.33
79473,05/03/2023,49,68150,681.5
79474,05/03/2023,49,60601,606.01
79475,05/03/2023,49,53164,531.64
79476,05/03/2023,49,68150,681.5
79477,05/03/2023,49,59033,590.33
79478,05/03/2023,49,47324,473.24
79479,05/03/2023,49,41281,412.81
79480,05/03/2023,49,63816,638.16
79481,05/03/2023,49,60601,606.01
79482,19/01/2023,4,42457,424.57
79483,19/01/2023,4,42457,424.57
79484,26/01/2023,11,42457,424.57
79485,26/01/2023,11,42457,424.57
79486,02/02/2023,18,42457,424.57
79487,02/02/2023,18,42457,424.57
79488,09/02/2023,25,42457,424.57
79489,09/02/2023,25,42457,424.57
79490,16/02/2023,32,42457,424.57
79491,16/02/2023,32,42457,424.57
79492,23/02/2023,39,42457,424.57
79493,23/02/2023,39,42457,424.57
79494,02/03/2023,46,42457,424.57
79495,02/03/2023,46,42457,424.57
79496,19/01/2023,4,56121,561.21
79497,19/01/2023,4,74170,741.7
79498,19/01/2023,4,77166,771.66
79499,19/01/2023,4,89503,895.03
79500,19/01/2023,4,61833,618.33
79501,19/01/2023,4,74170,741.7
79502,19/01/2023,4,77166,771.66
79503,19/01/2023,4,61833,618.33
79504,26/01/2023,11,45033,450.33
79505,26/01/2023,11,42457,424.57
79506,26/01/2023,11,77166,771.66
79507,26/01/2023,11,61833,618.33
79508,26/01/2023,11,61833,618.33
79509,26/01/2023,11,61833,618.33
79510,26/01/2023,11,42457,424.57
79511,26/01/2023,11,61833,618.33
79512,26/01/2023,11,61833,618.33
79513,26/01/2023,11,42457,424.57
79514,26/01/2023,11,61833,618.33
79515,02/02/2023,18,49401,494.01
79516,02/02/2023,18,69382,693.82
79517,02/02/2023,18,61833,618.33
79518,02/02/2023,18,62746,627.46
79519,02/02/2023,18,61833,618.33
79520,02/02/2023,18,57958,579.58
79521,02/02/2023,18,74170,741.7
79522,02/02/2023,18,50409,504.09
79523,02/02/2023,18,62746,627.46
79524,02/02/2023,18,61833,618.33
79525,02/02/2023,18,50409,504.09
79526,09/02/2023,25,49401,494.01
79527,09/02/2023,25,50409,504.09
79528,09/02/2023,25,50409,504.09
79529,09/02/2023,25,42457,424.57
79530,09/02/2023,25,42457,424.57
79531,09/02/2023,25,42457,424.57
79532,09/02/2023,25,50409,504.09
79533,09/02/2023,25,42457,424.57
79534,09/02/2023,25,42457,424.57
79535,09/02/2023,25,50409,504.09
79536,09/02/2023,25,42457,424.57
79537,09/02/2023,25,49401,494.01
79538,16/02/2023,32,49401,494.01
79539,16/02/2023,32,54794,547.94
79540,16/02/2023,32,62746,627.46
79541,16/02/2023,32,50006,500.06
79542,16/02/2023,32,74170,741.7
79543,16/02/2023,32,62746,627.46
79544,16/02/2023,32,50006,500.06
79545,16/02/2023,32,54794,547.94
79546,16/02/2023,32,57958,579.58
79547,16/02/2023,32,54794,547.94
79548,16/02/2023,32,62746,627.46
79549,16/02/2023,32,56121,561.21
79550,23/02/2023,39,49401,494.01
79551,23/02/2023,39,42457,424.57
79552,23/02/2023,39,50006,500.06
79553,23/02/2023,39,50409,504.09
79554,23/02/2023,39,50006,500.06
79555,23/02/2023,39,61833,618.33
79556,23/02/2023,39,42457,424.57
79557,23/02/2023,39,57958,579.58
79558,23/02/2023,39,61833,618.33
79559,23/02/2023,39,50006,500.06
79560,23/02/2023,39,69382,693.82
79561,23/02/2023,39,49401,494.01
79562,02/03/2023,46,49401,494.01
79563,02/03/2023,46,42457,424.57
79564,02/03/2023,46,42457,424.57
79565,02/03/2023,46,42457,424.57
79566,02/03/2023,46,42457,424.57
79567,02/03/2023,46,50409,504.09
79568,02/03/2023,46,42457,424.57
79569,02/03/2023,46,42457,424.57
79570,02/03/2023,46,50409,504.09
79571,02/03/2023,46,42457,424.57
79572,02/03/2023,46,50409,504.09
79573,02/03/2023,46,45033,450.33
79574,19/01/2023,4,45257,452.57
79575,19/01/2023,4,47657,476.57
79576,19/01/2023,4,45257,452.57
79577,26/01/2023,11,45257,452.57
79578,26/01/2023,11,47657,476.57
79579,02/02/2023,18,45257,452.57
79580,02/02/2023,18,56617,566.17
79581,02/02/2023,18,47657,476.57
79582,19/01/2023,4,80380,803.8
79583,19/01/2023,4,90393,903.93
79584,19/01/2023,4,65048,650.48
79585,19/01/2023,4,80380,803.8
79586,19/01/2023,4,65048,650.48
79587,26/01/2023,11,80380,803.8
79588,26/01/2023,11,45672,456.72
79589,26/01/2023,11,65048,650.48
79590,26/01/2023,11,65048,650.48
79591,26/01/2023,11,65048,650.48
79592,26/01/2023,11,45672,456.72
79593,26/01/2023,11,65048,650.48
79594,02/02/2023,18,65048,650.48
79595,02/02/2023,18,65048,650.48
79596,02/02/2023,18,65048,650.48
79597,02/02/2023,18,53624,536.24
79598,02/02/2023,18,53624,536.24
79599,02/02/2023,18,65048,650.48
79600,02/02/2023,18,53624,536.24
79601,19/01/2023,4,39321,393.21
79602,19/01/2023,4,39321,393.21
79603,19/01/2023,4,47408,474.08
79604,26/01/2023,11,39321,393.21
79605,26/01/2023,11,39321,393.21
79606,26/01/2023,11,47408,474.08
79607,02/02/2023,18,39321,393.21
79608,02/02/2023,18,39321,393.21
79609,02/02/2023,18,56368,563.68
79610,02/02/2023,18,47408,474.08
79611,09/02/2023,25,39321,393.21
79612,09/02/2023,25,39321,393.21
79613,09/02/2023,25,47408,474.08
79614,09/02/2023,25,47408,474.08
79615,16/02/2023,32,39321,393.21
79616,16/02/2023,32,39321,393.21
79617,16/02/2023,32,47408,474.08
79618,16/02/2023,32,47408,474.08
79619,23/02/2023,39,39321,393.21
79620,23/02/2023,39,39321,393.21
79621,23/02/2023,39,77972,779.72
79622,23/02/2023,39,47408,474.08
79623,02/03/2023,46,39321,393.21
79624,02/03/2023,46,39321,393.21
79625,02/03/2023,46,47408,474.08
79626,02/03/2023,46,47408,474.08
79627,19/01/2023,4,74086,740.86
79628,19/01/2023,4,58753,587.53
79629,26/01/2023,11,58753,587.53
79630,26/01/2023,11,39377,393.77
79631,26/01/2023,11,58753,587.53
79632,02/02/2023,18,47329,473.29
79633,02/02/2023,18,58753,587.53
79634,02/02/2023,18,47329,473.29
79635,09/02/2023,25,39377,393.77
79636,09/02/2023,25,47329,473.29
79637,09/02/2023,25,39377,393.77
79638,16/02/2023,32,39377,393.77
79639,16/02/2023,32,39377,393.77
79640,16/02/2023,32,47329,473.29
79641,23/02/2023,39,47329,473.29
79642,23/02/2023,39,39377,393.77
79643,23/02/2023,39,58753,587.53
79644,02/03/2023,46,39377,393.77
79645,02/03/2023,46,39377,393.77
79646,02/03/2023,46,47329,473.29
79647,19/01/2023,4,53209,532.09
79648,19/01/2023,4,53209,532.09
79649,26/01/2023,11,53209,532.09
79650,26/01/2023,11,53209,532.09
79651,26/01/2023,11,53209,532.09
79652,09/02/2023,25,53209,532.09
79653,09/02/2023,25,53209,532.09
79654,09/02/2023,25,53209,532.09
79655,16/02/2023,32,53209,532.09
79656,16/02/2023,32,53209,532.09
79657,16/02/2023,32,53209,532.09
79658,23/02/2023,39,53209,532.09
79659,23/02/2023,39,53209,532.09
79660,23/02/2023,39,53209,532.09
79661,02/03/2023,46,53209,532.09
79662,02/03/2023,46,53209,532.09
79663,02/03/2023,46,53209,532.09
79664,19/01/2023,4,89609,896.09
79665,19/01/2023,4,104942,1049.42
79666,19/01/2023,4,89609,896.09
79667,19/01/2023,4,104942,1049.42
79668,26/01/2023,11,53209,532.09
79669,26/01/2023,11,72585,725.85
79670,26/01/2023,11,87918,879.18
79671,26/01/2023,11,72585,725.85
79672,26/01/2023,11,72585,725.85
79673,09/02/2023,25,61161,611.61
79674,09/02/2023,25,53209,532.09
79675,09/02/2023,25,61161,611.61
79676,09/02/2023,25,53209,532.09
79677,09/02/2023,25,53209,532.09
79678,16/02/2023,32,53209,532.09
79679,16/02/2023,32,61161,611.61
79680,16/02/2023,32,61161,611.61
79681,16/02/2023,32,72585,725.85
79682,16/02/2023,32,53209,532.09
79683,23/02/2023,39,53209,532.09
79684,23/02/2023,39,72585,725.85
79685,23/02/2023,39,53209,532.09
79686,23/02/2023,39,53209,532.09
79687,23/02/2023,39,61161,611.61
79688,02/03/2023,46,53209,532.09
79689,02/03/2023,46,61161,611.61
79690,02/03/2023,46,53209,532.09
79691,02/03/2023,46,53209,532.09
79692,02/03/2023,46,53209,532.09
79693,19/01/2023,4,22152,221.52
79694,19/01/2023,4,37256,372.56
79695,19/01/2023,4,53164,531.64
79696,19/01/2023,4,63065,630.65
79697,19/01/2023,4,63065,630.65
79698,19/01/2023,4,53164,531.64
79699,26/01/2023,11,22152,221.52
79700,26/01/2023,11,37256,372.56
79701,26/01/2023,11,53164,531.64
79702,26/01/2023,11,50969,509.69
79703,26/01/2023,11,50969,509.69
79704,26/01/2023,11,53164,531.64
79705,26/01/2023,11,37358,373.58
79706,02/02/2023,18,22152,221.52
79707,02/02/2023,18,37256,372.56
79708,02/02/2023,18,53164,531.64
79709,02/02/2023,18,50969,509.69
79710,02/02/2023,18,50969,509.69
79711,02/02/2023,18,53164,531.64
79712,02/02/2023,18,67993,679.93
79713,02/02/2023,18,29806,298.06
79714,09/02/2023,25,22152,221.52
79715,09/02/2023,25,37256,372.56
79716,09/02/2023,25,53164,531.64
79717,09/02/2023,25,50969,509.69
79718,09/02/2023,25,50969,509.69
79719,09/02/2023,25,53164,531.64
79720,09/02/2023,25,59033,590.33
79721,09/02/2023,25,29806,298.06
79722,16/02/2023,32,22152,221.52
79723,16/02/2023,32,37256,372.56
79724,16/02/2023,32,53164,531.64
79725,16/02/2023,32,50969,509.69
79726,16/02/2023,32,50969,509.69
79727,16/02/2023,32,53164,531.64
79728,16/02/2023,32,59033,590.33
79729,16/02/2023,32,37358,373.58
79730,23/02/2023,39,22152,221.52
79731,23/02/2023,39,37256,372.56
79732,23/02/2023,39,53164,531.64
79733,23/02/2023,39,50969,509.69
79734,23/02/2023,39,50969,509.69
79735,23/02/2023,39,53164,531.64
79736,23/02/2023,39,89598,895.98
79737,23/02/2023,39,29806,298.06
79738,02/03/2023,46,22152,221.52
79739,02/03/2023,46,37256,372.56
79740,02/03/2023,46,53164,531.64
79741,02/03/2023,46,50969,509.69
79742,02/03/2023,46,50969,509.69
79743,02/03/2023,46,53164,531.64
79744,02/03/2023,46,59033,590.33
79745,02/03/2023,46,29806,298.06
79746,19/01/2023,4,36577,365.77
79747,19/01/2023,4,60713,607.13
79748,19/01/2023,4,77222,772.22
79749,19/01/2023,4,87257,872.57
79750,19/01/2023,4,65501,655.01
79751,19/01/2023,4,65501,655.01
79752,19/01/2023,4,60713,607.13
79753,19/01/2023,4,60713,607.13
79754,19/01/2023,4,95097,950.97
79755,19/01/2023,4,47665,476.65
79756,19/01/2023,4,72070,720.7
79757,19/01/2023,4,60713,607.13
79758,26/01/2023,11,36577,365.77
79759,26/01/2023,11,30249,302.49
79760,26/01/2023,11,53164,531.64
79761,26/01/2023,11,53164,531.64
79762,26/01/2023,11,69113,691.13
79763,26/01/2023,11,60601,606.01
79764,26/01/2023,11,60601,606.01
79765,26/01/2023,11,53164,531.64
79766,26/01/2023,11,60601,606.01
79767,26/01/2023,11,69113,691.13
79768,26/01/2023,11,36577,365.77
79769,26/01/2023,11,51384,513.84
79770,26/01/2023,11,60601,606.01
79771,02/02/2023,18,44081,440.81
79772,02/02/2023,18,36577,365.77
79773,02/02/2023,18,30249,302.49
79774,02/02/2023,18,60713,607.13
